FlightGroup,Dept_Day,Taken_Day,Days_To_Dept,Duration,Available,Hopping,Total_Fare
0,2,5,59,165,5.0,0,5806.0
11,5,4,84,160,3.0,0,3270.0
1,3,1,22,165,7.0,0,7381.0
6,2,3,79,275,9.0,0,5195.0
19,5,3,61,400,9.0,0,4667.0
22,3,3,17,165,9.0,0,5403.0
17,6,0,33,485,9.0,0,4417.0
14,5,1,31,170,9.0,0,5469.0
6,1,0,10,170,20.0,0,6887.0
8,3,5,53,175,10.0,0,8041.0
9,6,4,71,285,2.0,0,3629.0
12,1,1,65,175,7.0,0,6126.0
12,4,4,72,175,7.0,0,5160.0
19,0,3,43,175,9.0,0,5575.0
19,6,4,8,400,9.0,0,8381.0
19,2,0,36,400,9.0,0,8145.0
6,2,4,81,175,38.0,0,4644.0
2,0,3,57,165,1.0,0,5596.0
8,3,0,65,175,43.0,0,3925.0
19,5,5,76,175,9.0,0,3265.0
7,5,3,75,170,57.0,0,3579.0
10,3,5,11,170,1.0,0,9591.0
2,0,3,8,165,9.0,0,7171.0
19,6,4,64,400,9.0,0,4417.0
6,2,4,11,175,42.0,0,6887.0
6,6,4,36,170,8.0,0,8041.0
1,5,1,66,165,9.0,0,4021.0
18,0,1,48,170,9.0,0,5575.0
15,4,1,54,175,9.0,0,4273.0
14,0,0,56,170,9.0,0,4273.0
22,3,4,26,165,9.0,0,5403.0
11,5,5,6,155,7.0,0,7281.0
18,2,0,22,170,9.0,0,4945.0
5,5,5,41,160,25.0,0,4594.0
13,6,3,27,165,7.0,0,4530.0
6,4,1,61,285,29.0,0,4011.0
7,6,0,82,175,38.0,0,3925.0
10,2,4,74,180,1.0,0,3270.0
12,6,1,46,165,5.0,0,6126.0
10,2,0,50,180,7.0,0,6126.0
8,5,0,4,245,9.0,0,6413.0
0,0,4,31,165,9.0,0,7591.0
19,6,3,90,175,9.0,0,3265.0
22,0,4,3,165,9.0,0,8448.0
7,3,5,53,175,10.0,0,8041.0
12,0,3,64,175,7.0,0,5160.0
10,5,3,5,180,7.0,0,9591.0
7,3,1,29,170,7.0,0,4944.0
7,3,4,19,165,4.0,0,3925.0
10,4,5,50,180,7.0,0,5160.0
6,1,5,68,170,16.0,0,4644.0
7,3,4,47,165,2.0,0,4644.0
4,3,4,40,165,12.0,0,5465.0
6,6,5,77,170,62.0,0,3925.0
7,4,5,8,170,1.0,0,5554.0
1,6,5,21,165,5.0,0,7381.0
22,0,5,86,165,9.0,0,5508.0
11,3,4,68,160,7.0,0,5160.0
13,4,0,34,165,7.0,0,8121.0
12,3,5,25,165,7.0,0,5160.0
6,1,3,88,260,11.0,0,4549.0
18,6,5,0,170,9.0,0,9039.0
6,3,4,12,275,7.0,0,8464.0
10,3,4,68,180,1.0,0,3270.0
10,6,0,82,180,2.0,0,3270.0
22,4,3,70,160,8.0,0,5508.0
7,0,2,5,175,3.0,0,8671.0
9,4,4,44,170,10.0,0,4944.0
22,0,5,23,160,9.0,0,4668.0
10,2,1,49,180,3.0,0,6126.0
9,1,4,34,165,10.0,0,4944.0
14,6,3,76,170,9.0,0,3211.0
14,6,0,54,170,9.0,0,3873.0
1,4,3,70,165,3.0,0,4021.0
19,1,4,62,175,9.0,0,3579.0
14,1,5,89,170,9.0,0,3211.0
4,2,3,30,165,48.0,0,4594.0
0,0,5,72,170,1.0,0,4021.0
9,1,3,81,170,105.0,0,3925.0
22,2,0,22,160,9.0,0,6348.0
9,2,0,57,165,4.0,0,6887.0
7,1,1,37,175,10.0,0,6361.0
2,0,0,56,165,1.0,0,5596.0
12,6,4,29,175,7.0,0,4530.0
13,2,5,45,165,5.0,0,4530.0
4,6,5,28,165,109.0,0,4594.0
9,2,1,70,285,1.0,0,3788.0
13,4,4,72,165,7.0,0,3270.0
0,6,3,20,165,9.0,0,4756.0
12,0,5,44,175,5.0,0,4530.0
19,3,4,33,175,9.0,0,4945.0
18,6,1,67,170,9.0,0,3265.0
2,5,4,35,165,9.0,0,8221.0
14,1,3,39,170,9.0,0,4839.0
3,1,5,19,165,9.0,0,4756.0
6,5,5,62,165,9.0,0,6887.0
22,2,1,21,160,9.0,0,5613.0
6,4,3,56,175,10.0,0,8567.0
9,4,1,40,285,13.0,0,8914.0
0,2,0,85,165,2.0,0,3758.0
5,3,0,65,160,42.0,0,3583.0
8,0,4,80,175,34.0,0,3925.0
16,1,5,40,170,9.0,0,5469.0
21,0,3,8,175,9.0,0,7923.0
12,6,5,14,165,7.0,0,4530.0
9,0,3,22,170,11.0,0,4377.0
22,3,5,32,165,1.0,0,5403.0
8,6,3,69,175,23.0,0,3925.0
7,1,0,10,175,69.0,0,3925.0
2,4,4,9,165,9.0,0,7171.0
6,1,4,34,275,27.0,0,5455.0
7,1,4,55,170,8.0,0,4944.0
20,4,2,4,170,9.0,0,7517.0
8,2,1,49,175,2.0,0,5554.0
8,3,1,8,180,1.0,0,6887.0
0,4,0,83,165,9.0,0,4021.0
20,0,4,66,170,9.0,0,3265.0
14,1,1,16,170,9.0,0,3873.0
5,0,4,17,160,12.0,0,4220.0
12,5,4,7,175,2.0,0,5160.0
2,5,4,70,165,1.0,0,3548.0
7,1,0,73,165,29.0,0,3264.0
6,1,5,68,275,23.0,0,5455.0
2,6,3,90,165,1.0,0,3363.0
0,3,0,44,170,4.0,0,8221.0
9,5,4,91,280,32.0,0,4011.0
4,0,4,59,165,8.0,0,6010.0
9,5,3,26,165,15.0,0,4377.0
13,5,3,68,165,7.0,0,3270.0
4,0,3,64,165,82.0,0,5180.0
15,6,0,26,175,9.0,0,4273.0
21,2,1,70,160,9.0,0,5508.0
19,4,1,33,175,9.0,0,7149.0
5,1,1,72,160,69.0,0,4594.0
12,2,0,15,165,3.0,0,5160.0
6,4,5,8,170,14.0,0,6887.0
22,1,1,72,160,9.0,0,5508.0
9,5,5,69,170,39.0,0,4644.0
18,0,3,50,170,9.0,0,5575.0
8,5,0,81,175,44.0,0,3925.0
12,1,4,55,175,7.0,0,5160.0
8,1,1,72,245,22.0,0,5606.0
13,4,5,71,165,5.0,0,3270.0
12,1,1,51,175,6.0,0,5160.0
9,4,3,21,165,3.0,0,4944.0
19,2,0,36,175,9.0,0,10089.0
10,3,5,60,180,7.0,0,6126.0
22,1,4,27,160,9.0,0,4668.0
11,5,0,4,155,7.0,0,9591.0
6,5,5,62,275,53.0,0,5455.0
6,1,0,45,260,1.0,0,6342.0
6,4,4,51,175,5.0,0,8041.0
4,6,3,20,165,83.0,0,3583.0
6,0,0,35,260,2.0,0,8987.0
18,2,1,28,170,9.0,0,5575.0
9,4,0,62,280,5.0,0,4011.0
7,6,1,25,175,4.0,0,4377.0
2,1,5,26,165,9.0,0,7381.0
6,5,0,88,290,31.0,0,5540.0
16,3,4,75,170,9.0,0,4273.0
12,1,3,11,175,7.0,0,5160.0
6,2,0,8,260,7.0,0,8071.0
10,2,5,66,180,4.0,0,3270.0
18,3,5,39,170,9.0,0,5575.0
1,3,3,10,165,5.0,0,8851.0
2,2,3,58,165,6.0,0,6646.0
6,3,4,82,260,1.0,0,4208.0
7,6,5,0,170,1.0,0,8671.0
7,1,1,86,175,57.0,0,3925.0
7,6,0,40,175,8.0,0,5554.0
11,3,0,51,160,7.0,0,6126.0
22,2,4,18,160,3.0,0,4878.0
15,2,3,58,175,9.0,0,4839.0
6,6,0,40,275,5.0,0,4691.0
7,0,2,5,170,4.0,0,7517.0
22,5,0,88,160,9.0,0,5508.0
2,1,0,73,165,9.0,0,4021.0
6,6,5,49,170,7.0,0,8671.0
16,1,3,88,170,9.0,0,3211.0
18,2,5,80,170,9.0,0,3265.0
6,6,1,67,260,5.0,0,4732.0
9,5,1,17,170,18.0,0,3579.0
0,6,0,12,170,9.0,0,7171.0
6,5,0,39,290,7.0,0,5106.0
7,5,4,63,175,3.0,0,5554.0
17,0,5,9,485,9.0,0,6995.0
22,4,0,55,165,8.0,0,7398.0
15,4,4,23,175,9.0,0,3527.0
14,5,1,38,170,9.0,0,5469.0
7,0,4,3,175,3.0,0,13760.0
9,2,5,66,165,65.0,0,4944.0
2,1,3,67,165,6.0,0,4021.0
19,0,5,44,400,9.0,0,6151.0
20,5,1,17,170,9.0,0,3925.0
6,6,5,84,170,52.0,0,3925.0
17,0,1,83,485,9.0,0,4417.0
20,4,5,29,170,9.0,0,3925.0
6,2,1,56,260,12.0,0,5073.0
12,0,5,72,175,7.0,0,5160.0
9,2,0,43,165,10.0,0,8041.0
9,6,3,13,170,1.0,0,3579.0
6,0,4,3,170,1.0,0,16493.0
16,5,4,77,170,9.0,0,3211.0
9,3,4,68,170,8.0,0,3264.0
0,6,1,32,165,9.0,0,8221.0
12,1,4,34,175,7.0,0,8121.0
3,4,0,20,165,9.0,0,4756.0
6,3,0,72,175,10.0,0,4644.0
8,3,4,47,175,2.0,0,6887.0
9,2,3,79,165,32.0,0,4644.0
20,3,4,12,170,9.0,0,4639.0
6,0,1,83,170,32.0,0,3925.0
12,4,4,51,175,4.0,0,5160.0
4,5,4,21,165,58.0,0,3784.0
14,2,0,78,170,9.0,0,3211.0
8,2,3,9,170,48.0,0,6887.0
6,0,4,3,275,2.0,0,11222.0
19,6,0,68,175,9.0,0,3579.0
4,1,1,30,165,58.0,0,4594.0
6,0,1,20,285,1.0,0,4697.0
1,4,4,30,165,9.0,0,7381.0
10,0,4,38,180,7.0,0,9801.0
22,4,4,65,160,9.0,0,4983.0
9,5,3,89,285,6.0,0,4208.0
9,4,3,21,170,6.0,0,3925.0
9,2,0,85,165,68.0,0,4644.0
0,3,5,60,170,4.0,0,5596.0
0,3,1,71,170,9.0,0,4651.0
7,0,1,83,165,6.0,0,3264.0
7,5,4,63,170,9.0,0,4377.0
8,2,4,81,170,47.0,0,4644.0
10,4,5,64,180,3.0,0,3270.0
6,1,3,25,260,5.0,0,6027.0
2,5,3,40,165,2.0,0,8221.0
22,1,4,20,160,9.0,0,4668.0
6,5,5,27,165,25.0,0,6887.0
7,5,4,70,175,67.0,0,3925.0
20,4,1,5,170,9.0,0,7228.0
3,3,3,45,165,9.0,0,8221.0
22,6,5,14,165,2.0,0,4143.0
9,3,5,11,285,24.0,0,6444.0
6,1,0,3,275,2.0,0,9564.0
11,6,4,8,155,7.0,0,6126.0
6,6,0,5,170,53.0,0,8041.0
8,1,4,90,180,30.0,0,3925.0
3,6,4,71,165,4.0,0,3548.0
13,5,4,70,165,7.0,0,3270.0
1,5,5,6,165,2.0,0,9113.0
6,5,4,49,285,3.0,0,5341.0
13,1,3,88,165,4.0,0,3270.0
3,3,1,8,165,9.0,0,7171.0
13,3,4,47,165,4.0,0,3690.0
5,0,5,58,160,3.0,0,3583.0
0,6,4,22,165,9.0,0,7381.0
4,5,0,18,165,73.0,0,3583.0
8,0,3,50,175,3.0,0,6361.0
8,6,1,4,180,6.0,0,8671.0
8,1,1,65,245,6.0,0,4696.0
6,0,4,80,170,12.0,0,4644.0
9,6,3,41,165,6.0,0,4944.0
6,5,5,69,165,10.0,0,4644.0
22,0,5,44,165,9.0,0,7398.0
4,1,5,12,165,76.0,0,3583.0
9,3,1,57,285,2.0,0,4410.0
8,2,4,32,170,9.0,0,9302.0
10,4,5,8,180,7.0,0,7281.0
10,1,1,65,180,7.0,0,3270.0
3,6,4,78,165,4.0,0,3548.0
21,1,3,81,160,9.0,0,5508.0
13,6,5,35,165,7.0,0,8121.0
6,1,4,6,260,2.0,0,8795.0
21,2,1,77,160,9.0,0,5508.0
0,3,0,51,165,3.0,0,7591.0
5,5,3,75,160,53.0,0,3583.0
6,6,5,42,170,6.0,0,8671.0
9,5,1,31,170,5.0,0,4644.0
1,5,3,12,165,1.0,0,7171.0
21,1,4,90,175,9.0,0,4983.0
10,5,0,39,180,7.0,0,6126.0
13,2,0,36,165,7.0,0,9276.0
5,1,1,86,160,34.0,0,3583.0
1,4,0,76,165,3.0,0,3548.0
9,3,0,23,285,1.0,0,4049.0
8,4,3,42,180,2.0,0,5554.0
22,0,0,49,165,9.0,0,7398.0
22,5,5,69,165,9.0,0,5508.0
21,3,0,58,160,8.0,0,7398.0
12,3,1,78,175,3.0,0,3270.0
10,3,0,16,180,2.0,0,5160.0
6,6,1,53,170,10.0,0,6887.0
6,1,3,11,260,15.0,0,6444.0
7,0,1,27,175,12.0,0,5554.0
17,1,4,69,485,9.0,0,4417.0
21,6,4,57,160,9.0,0,7398.0
2,1,1,44,165,9.0,0,9166.0
21,1,4,69,175,9.0,0,4983.0
12,5,4,56,175,7.0,0,5160.0
12,5,1,45,175,7.0,0,7281.0
10,1,4,27,180,7.0,0,4530.0
4,5,5,48,165,44.0,0,4594.0
10,3,1,15,180,6.0,0,3900.0
9,6,4,15,170,5.0,0,3579.0
6,3,3,38,260,2.0,0,7356.0
9,3,4,68,280,1.0,0,4697.0
10,1,3,53,180,7.0,0,6126.0
6,0,1,48,175,8.0,0,8041.0
7,4,1,40,175,6.0,0,5554.0
8,0,5,72,175,31.0,0,3925.0
10,3,1,50,180,7.0,0,7281.0
7,5,5,55,165,4.0,0,4377.0
7,3,0,65,170,24.0,0,3264.0
5,2,4,60,160,8.0,0,4220.0
12,3,0,44,175,2.0,0,7281.0
0,1,0,31,165,9.0,0,8221.0
13,4,0,55,165,7.0,0,5160.0
16,3,4,54,170,9.0,0,5469.0
5,4,0,76,160,59.0,0,3583.0
6,4,3,42,170,10.0,0,6887.0
12,5,3,75,175,7.0,0,5160.0
13,5,1,52,165,7.0,0,5160.0
12,4,5,85,175,1.0,0,3270.0
21,4,4,30,175,9.0,0,5613.0
6,1,1,2,170,55.0,0,8041.0
19,4,5,78,400,9.0,0,5521.0
20,4,3,14,170,9.0,0,6887.0
19,3,0,9,400,9.0,0,7943.0
22,6,1,39,160,9.0,0,7398.0
9,4,5,78,285,7.0,0,3788.0
9,3,0,37,165,6.0,0,9928.0
9,5,4,35,170,5.0,0,6887.0
7,5,1,87,175,37.0,0,3925.0
11,1,4,69,160,7.0,0,3270.0
14,6,3,90,170,9.0,0,3211.0
16,3,5,25,170,9.0,0,4273.0
8,5,3,12,180,37.0,0,3925.0
7,0,3,8,175,9.0,0,9302.0
8,5,0,60,175,7.0,0,6361.0
9,1,4,13,165,3.0,0,5554.0
8,6,5,63,245,5.0,0,6939.0
10,3,5,67,180,1.0,0,3270.0
5,3,5,60,160,14.0,0,4220.0
19,5,4,0,400,9.0,0,10613.0
12,0,4,24,175,7.0,0,5160.0
22,6,4,85,165,9.0,0,4983.0
19,5,0,4,175,9.0,0,8041.0
17,2,5,52,485,9.0,0,6517.0
14,4,5,29,170,9.0,0,4273.0
8,1,5,54,245,29.0,0,4696.0
8,1,5,26,180,4.0,0,4377.0
8,2,3,65,180,30.0,0,3925.0
2,4,0,41,165,9.0,0,12841.0
4,4,0,62,165,82.0,0,4220.0
16,4,5,85,170,9.0,0,3211.0
8,1,0,45,175,5.0,0,6361.0
20,2,3,23,170,9.0,0,4945.0
19,5,1,3,175,9.0,0,8041.0
3,2,3,51,165,3.0,0,7381.0
1,4,1,82,165,2.0,0,3548.0
11,0,4,10,155,7.0,0,7806.0
8,6,0,75,245,6.0,0,5606.0
0,3,3,59,170,4.0,0,5596.0
10,5,1,73,180,7.0,0,5160.0
19,0,5,23,175,9.0,0,5575.0
12,1,4,41,165,7.0,0,6126.0
21,5,3,54,160,8.0,0,7398.0
0,4,1,19,170,2.0,0,4756.0
14,5,5,90,170,9.0,0,3211.0
13,0,3,50,165,7.0,0,5160.0
7,5,3,19,175,47.0,0,3925.0
19,5,4,0,175,9.0,0,7806.0
7,0,4,59,175,8.0,0,5554.0
6,3,1,57,170,10.0,0,6887.0
9,2,3,2,165,3.0,0,16493.0
6,6,0,19,260,1.0,0,4049.0
22,2,5,24,160,9.0,0,6348.0
11,0,3,50,160,7.0,0,6651.0
22,1,3,18,160,9.0,0,4668.0
6,3,5,60,275,4.0,0,5329.0
22,1,5,68,160,9.0,0,5508.0
10,2,5,38,180,7.0,0,9276.0
6,0,0,70,260,3.0,0,5203.0
19,5,0,81,175,9.0,0,3265.0
21,0,4,87,175,9.0,0,5193.0
12,1,4,76,165,7.0,0,3270.0
9,1,4,13,165,2.0,0,3925.0
9,2,3,79,165,6.0,0,3264.0
19,6,3,83,175,9.0,0,3265.0
6,1,0,66,170,20.0,0,4644.0
7,6,5,35,170,4.0,0,5554.0
21,5,4,14,160,2.0,0,4143.0
12,4,3,77,165,7.0,0,3270.0
6,3,3,87,170,15.0,0,3925.0
9,5,1,73,285,1.0,0,3629.0
8,3,0,65,175,5.0,0,3925.0
22,6,0,33,160,9.0,0,6348.0
22,3,0,72,165,9.0,0,6453.0
18,2,1,14,170,9.0,0,7228.0
9,4,3,7,165,5.0,0,5554.0
16,2,3,30,170,9.0,0,6205.0
14,5,0,39,170,9.0,0,5469.0
6,3,5,46,175,7.0,0,8671.0
22,2,3,16,165,1.0,0,4878.0
6,0,1,20,170,22.0,0,7280.0
17,6,5,49,485,9.0,0,6517.0
8,3,3,38,245,26.0,0,11176.0
9,2,1,42,165,10.0,0,8041.0
7,1,3,74,175,61.0,0,3925.0
22,3,1,78,160,9.0,0,5508.0
8,2,0,71,245,20.0,0,5606.0
12,5,4,42,165,7.0,0,7281.0
7,2,3,65,165,74.0,0,4944.0
6,0,1,69,275,5.0,0,6031.0
9,0,3,29,165,1.0,0,5554.0
7,4,5,85,175,33.0,0,3925.0
14,4,5,85,170,9.0,0,3211.0
10,5,4,42,180,7.0,0,6126.0
6,4,1,40,170,5.0,0,6887.0
22,0,0,70,165,9.0,0,5508.0
7,3,0,65,165,9.0,0,3264.0
3,2,4,25,165,9.0,0,7381.0
22,0,1,6,165,9.0,0,8448.0
6,6,0,89,260,2.0,0,4208.0
4,2,3,51,165,41.0,0,4594.0
8,6,1,25,175,14.0,0,4377.0
0,6,4,29,170,5.0,0,4756.0
8,2,5,3,245,6.0,0,6413.0
22,1,5,89,165,9.0,0,5508.0
6,1,1,37,170,7.0,0,9302.0
10,4,3,49,180,7.0,0,6126.0
19,0,0,63,175,9.0,0,3579.0
0,1,5,68,165,9.0,0,4651.0
8,3,0,30,245,1.0,0,6413.0
0,1,5,40,165,8.0,0,8221.0
5,5,0,74,160,53.0,0,3583.0
7,6,4,57,170,7.0,0,4377.0
22,0,5,51,165,9.0,0,7398.0
2,1,1,30,165,9.0,0,8221.0
6,1,1,51,260,6.0,0,5203.0
10,1,4,48,180,5.0,0,3900.0
8,0,1,76,175,41.0,0,3925.0
4,4,0,6,165,4.0,0,6069.0
11,4,4,79,160,7.0,0,3270.0
16,5,0,18,170,9.0,0,3873.0
22,5,5,48,160,3.0,0,7398.0
8,2,0,8,180,2.0,0,11122.0
6,0,0,56,275,10.0,0,5023.0
20,5,5,83,170,9.0,0,3265.0
8,3,3,17,245,26.0,0,4696.0
0,3,4,82,165,5.0,0,4231.0
12,1,5,19,175,7.0,0,4530.0
18,1,5,89,170,9.0,0,3265.0
8,4,3,84,245,20.0,0,4696.0
14,3,1,71,170,9.0,0,4839.0
8,6,3,27,180,1.0,0,4377.0
22,0,5,9,160,9.0,0,7293.0
14,5,0,67,170,9.0,0,3211.0
12,3,4,5,175,2.0,0,11444.0
9,3,1,29,165,3.0,0,6991.0
13,6,2,3,165,3.0,0,7281.0
8,4,0,27,245,13.0,1,6413.0
14,4,0,69,170,9.0,0,3527.0
15,3,3,52,175,9.0,0,5469.0
8,6,0,54,245,3.0,0,5606.0
8,1,3,67,175,24.0,0,3925.0
0,6,3,55,165,1.0,0,5596.0
10,3,5,74,180,7.0,0,5160.0
14,5,0,60,170,9.0,0,3527.0
6,1,4,41,170,1.0,0,6887.0
16,0,0,28,170,9.0,0,4839.0
21,0,1,34,160,8.0,0,11178.0
12,6,2,3,165,2.0,0,11691.0
21,3,0,72,160,7.0,0,5508.0
8,1,4,55,180,10.0,0,5554.0
7,5,1,66,175,37.0,0,3925.0
13,3,4,40,165,7.0,0,8121.0
6,2,4,53,260,6.0,0,5203.0
8,3,5,88,175,48.0,0,3925.0
6,3,1,43,260,4.0,0,7776.0
6,3,5,53,275,27.0,0,5329.0
6,6,5,21,170,12.0,0,6361.0
14,3,1,36,170,9.0,0,5469.0
22,1,3,74,165,7.0,0,5508.0
2,6,5,7,165,5.0,0,9901.0
7,5,0,25,175,4.0,0,4377.0
14,1,5,82,170,9.0,0,3211.0
12,1,0,80,165,7.0,0,5160.0
9,5,1,52,165,9.0,0,4644.0
8,1,5,47,180,5.0,0,5554.0
2,2,4,46,165,8.0,0,8221.0
6,0,3,36,175,9.0,0,9928.0
21,3,4,82,175,9.0,0,4983.0
8,2,1,63,175,39.0,0,3925.0
7,2,5,17,175,37.0,0,3925.0
8,3,4,61,180,6.0,0,6361.0
6,3,1,50,170,2.0,0,9302.0
7,3,4,12,170,2.0,0,4770.0
18,1,3,67,170,9.0,0,3265.0
19,5,4,21,175,9.0,0,3925.0
9,4,1,82,170,55.0,0,3579.0
6,4,0,20,275,7.0,0,4691.0
0,1,0,17,170,9.0,0,7381.0
7,5,3,5,175,7.0,0,8041.0
8,6,5,0,180,1.0,0,11122.0
11,0,1,62,160,7.0,0,6651.0
2,6,0,75,165,4.0,0,3548.0
21,3,4,5,175,9.0,0,8448.0
12,5,0,67,165,7.0,0,3270.0
10,2,1,63,180,7.0,0,5160.0
15,2,4,60,175,9.0,0,4839.0
7,6,0,19,175,11.0,0,4318.0
6,3,3,73,170,3.0,0,4644.0
10,4,0,41,180,7.0,0,4530.0
8,6,3,20,180,18.0,0,3925.0
12,2,1,0,165,1.0,0,19162.0
6,3,3,59,260,8.0,0,5676.0
7,3,5,39,175,3.0,0,6361.0
7,1,5,33,170,5.0,0,4377.0
21,4,5,15,160,4.0,0,4878.0
19,0,5,30,400,9.0,0,5363.0
6,3,1,57,285,1.0,0,4976.0
6,6,3,76,285,2.0,0,4011.0
8,2,5,80,175,44.0,0,3925.0
17,4,0,83,485,9.0,0,4417.0
9,1,1,44,170,8.0,0,4644.0
19,2,4,25,175,9.0,0,6309.0
4,4,1,5,165,7.0,0,7130.0
5,5,3,47,160,17.0,0,3583.0
15,2,3,44,175,9.0,0,5469.0
7,5,4,35,165,2.0,0,4644.0
10,4,3,42,180,7.0,0,4530.0
15,0,4,38,175,9.0,0,7045.0
0,4,5,71,165,5.0,0,4021.0
7,1,4,69,175,61.0,0,3925.0
6,0,3,43,260,10.0,0,6604.0
6,5,3,68,290,8.0,0,5106.0
12,1,5,68,165,7.0,0,3270.0
12,1,1,23,165,7.0,0,7281.0
17,3,4,12,485,9.0,0,7083.0
9,0,5,44,285,7.0,0,5362.0
20,3,0,16,170,9.0,0,4377.0
6,6,5,63,285,4.0,0,4697.0
0,5,3,47,170,9.0,0,8483.0
8,1,0,52,175,8.0,0,5554.0
18,1,3,32,170,9.0,0,4377.0
19,6,4,64,175,9.0,0,3579.0
9,1,3,46,170,8.0,0,4644.0
4,6,1,88,165,66.0,0,3583.0
3,5,3,89,180,5.0,0,3548.0
15,2,0,64,175,9.0,0,3873.0
22,0,4,59,160,9.0,0,7398.0
7,4,5,71,175,48.0,0,3925.0
22,2,5,80,165,9.0,0,5718.0
22,0,5,72,160,9.0,0,5508.0
14,6,1,81,170,9.0,0,3211.0
11,6,5,84,160,2.0,0,3270.0
9,6,0,68,165,19.0,0,4644.0
6,5,0,81,170,44.0,0,4644.0
12,5,0,88,175,2.0,0,3270.0
9,4,1,40,280,6.0,0,4011.0
22,6,3,34,165,6.0,0,5403.0
20,2,0,29,170,9.0,0,6309.0
12,3,3,66,175,7.0,0,5160.0
9,5,0,32,165,7.0,0,4644.0
7,1,1,16,165,4.0,0,3579.0
21,2,0,50,175,9.0,0,7398.0
21,4,0,62,175,9.0,0,5718.0
5,2,5,66,160,16.0,0,4220.0
3,6,5,49,165,1.0,0,7381.0
12,5,0,18,175,7.0,0,4530.0
18,1,3,53,170,9.0,0,5575.0
6,0,3,15,170,7.0,0,5554.0
12,3,4,33,175,7.0,0,8121.0
20,1,5,40,170,9.0,0,5575.0
20,5,4,14,170,9.0,0,6887.0
8,6,4,92,175,54.0,0,3925.0
9,5,4,56,170,3.0,0,4377.0
12,4,1,68,165,7.0,0,5160.0
6,2,0,15,175,24.0,0,4644.0
19,4,5,71,175,9.0,0,3579.0
11,1,1,65,160,7.0,0,3270.0
20,6,5,56,170,9.0,0,3925.0
8,5,4,70,175,42.0,0,3925.0
16,0,4,59,170,9.0,0,3873.0
16,6,5,49,170,9.0,0,5469.0
13,1,5,82,165,5.0,0,3270.0
0,5,1,10,170,9.0,0,7171.0
12,6,0,47,175,7.0,0,6126.0
9,0,4,24,280,1.0,0,4011.0
20,4,0,13,170,9.0,0,4639.0
7,4,4,58,170,5.0,0,4377.0
22,3,5,4,160,3.0,0,10968.0
8,2,3,65,175,18.0,0,3925.0
10,6,3,76,180,2.0,0,3270.0
7,3,1,15,170,8.0,0,3579.0
6,6,0,26,175,3.0,0,4644.0
21,6,1,39,160,8.0,0,7398.0
19,6,0,47,400,9.0,0,7567.0
13,5,5,6,165,6.0,0,4530.0
21,0,4,45,160,3.0,0,7608.0
0,0,5,9,165,1.0,0,9061.0
2,2,3,16,165,4.0,0,8221.0
9,0,3,57,285,4.0,0,4730.0
9,3,4,82,280,3.0,0,4976.0
7,2,1,63,170,27.0,0,3417.0
6,0,5,30,175,54.0,0,6361.0
8,3,1,71,175,59.0,0,3925.0
1,2,3,51,165,5.0,0,7381.0
6,6,3,20,275,12.0,0,5547.0
14,3,5,67,170,9.0,0,3527.0
6,2,3,16,260,1.0,0,4573.0
9,6,3,48,170,8.0,0,4944.0
6,6,1,81,175,4.0,0,4644.0
2,5,4,91,165,8.0,0,3548.0
6,4,1,5,170,16.0,0,8041.0
17,0,3,8,485,9.0,0,6995.0
5,5,3,19,160,51.0,0,3583.0
6,4,1,54,170,3.0,0,6361.0
7,4,0,13,175,56.0,0,3925.0
9,5,0,74,285,2.0,0,3629.0
9,6,1,11,165,64.0,0,5554.0
2,3,3,38,165,1.0,0,9166.0
22,0,2,5,160,9.0,0,8448.0
17,3,3,3,485,9.0,0,9091.0
0,0,5,30,165,9.0,0,7591.0
22,6,4,22,165,9.0,0,4668.0
21,5,5,83,175,9.0,0,5508.0
19,6,5,28,175,9.0,0,3925.0
18,1,5,19,170,9.0,0,3925.0
14,5,0,53,170,9.0,0,4273.0
1,5,5,13,165,1.0,0,7171.0
6,1,5,5,275,16.0,0,8933.0
8,0,4,80,175,41.0,0,3925.0
3,0,1,76,165,7.0,0,3548.0
17,1,3,46,485,9.0,0,4417.0
8,3,5,60,245,30.0,0,4696.0
7,2,5,10,165,9.0,0,5554.0
13,5,5,48,165,7.0,0,5160.0
7,1,1,23,165,14.0,0,4377.0
8,1,4,69,175,19.0,0,3925.0
12,5,0,88,165,2.0,0,3270.0
22,4,1,5,165,9.0,0,8448.0
7,6,5,14,170,47.0,0,3579.0
14,6,3,20,170,9.0,0,3873.0
6,2,5,38,175,7.0,0,9302.0
0,4,0,55,170,4.0,0,4651.0
8,4,3,77,180,35.0,0,3925.0
12,6,0,19,165,4.0,0,4530.0
4,6,4,64,165,45.0,0,4220.0
7,0,0,35,175,7.0,0,9302.0
4,6,0,5,165,5.0,0,6069.0
8,4,4,30,175,13.0,0,4644.0
13,4,1,82,165,2.0,0,3270.0
22,0,4,31,165,9.0,0,5403.0
19,6,1,4,400,9.0,0,9615.0
9,4,5,71,165,4.0,0,3417.0
2,2,0,85,165,2.0,0,4021.0
0,2,3,9,165,7.0,0,12001.0
10,0,1,27,180,7.0,0,8646.0
14,6,5,35,170,9.0,0,4839.0
6,0,2,5,170,4.0,0,9302.0
12,6,5,42,165,2.0,0,5160.0
21,6,1,4,175,9.0,0,8448.0
5,3,3,31,160,39.0,0,4594.0
12,0,4,31,165,7.0,0,8121.0
