Origin,Destination,Dept_Date,Dept_Time,Arr_Time,Total_Fare,Base_Fare,Fuel_Fare,Airways,Available,Duration,Class_Type,Flight Number,Flight Code,FlightID,Hopping,Taken
BLR,BOM,2018-11-22T08:00:00Z,8:00,9:50,12925,10000,2403,Jet Airways,7,5h 15m,Economy,482,9W,9W_482_9W_307_,TRUE,13-11-2018
BLR,BOM,2018-11-22T07:00:00Z,7:00,8:40,12925,10000,2403,Jet Airways,7,5h 25m,Economy,478,9W,9W_478_9W_331_,TRUE,13-11-2018
BLR,BOM,2018-11-22T05:45:00Z,5:45,7:25,12925,10000,2403,Jet Airways,7,5h 40m,Economy,410,9W,9W_410_9W_839_,TRUE,13-11-2018
BLR,BOM,2018-11-22T07:00:00Z,7:00,8:40,12925,10000,2403,Jet Airways,7,6h 15m,Economy,478,9W,9W_478_9W_307_,TRUE,13-11-2018
BLR,BOM,2018-11-22T22:50:00Z,22:50,0:45,12925,10000,2403,Jet Airways,7,6h 15m,Economy,393,9W,9W_393_9W_339_,FALSE,13-11-2018
BLR,BOM,2018-11-22T08:55:00Z,8:55,10:55,12925,10000,2403,Jet Airways,7,6h 20m,Economy,412,9W,9W_412_9W_351_,TRUE,13-11-2018
BLR,BDQ,2018-11-22T05:50:00Z,5:50,8:00,12925,10000,2403,Jet Airways,7,6h 30m,Economy,320,9W,9W_320_9W_986_,TRUE,13-11-2018
BLR,BOM,2018-11-22T05:45:00Z,5:45,7:25,12925,10000,2403,Jet Airways,7,6h 40m,Economy,410,9W,9W_410_9W_331_,TRUE,13-11-2018
BLR,BOM,2018-11-22T11:40:00Z,11:40,13:35,12925,10000,2403,Jet Airways,7,6h 45m,Economy,450,9W,9W_450_9W_305_,TRUE,13-11-2018
BLR,BOM,2018-11-22T08:00:00Z,8:00,9:50,12925,10000,2403,Jet Airways,7,7h 15m,Economy,482,9W,9W_482_9W_351_,TRUE,13-11-2018
BLR,BOM,2018-11-22T05:45:00Z,5:45,7:25,12925,10000,2403,Jet Airways,7,7h 30m,Economy,410,9W,9W_410_9W_307_,TRUE,13-11-2018
BLR,BOM,2018-11-22T21:25:00Z,21:25,23:10,12925,10000,2403,Jet Airways,7,7h 40m,Economy,449,9W,9W_449_9W_339_,TRUE,13-11-2018
BLR,BOM,2018-11-22T14:05:00Z,14:05,15:45,13660,10700,2438,Jet Airways,7,5h 5m,Economy,444,9W,9W_444_9W_353_,TRUE,13-11-2018
BLR,BOM,2018-11-22T14:05:00Z,14:05,15:45,13660,10700,2438,Jet Airways,7,6h 5m,Economy,444,9W,9W_444_9W_311_,TRUE,13-11-2018
BLR,BOM,2018-11-22T16:55:00Z,16:55,18:55,13660,10700,2438,Jet Airways,7,6h 5m,Economy,416,9W,9W_416_9W_361_,TRUE,13-11-2018
BLR,BOM,2018-11-22T14:05:00Z,14:05,15:45,13660,10700,2438,Jet Airways,7,7h 15m,Economy,444,9W,9W_444_9W_309_,TRUE,13-11-2018
BLR,BOM,2018-11-22T11:40:00Z,11:40,13:35,13660,10700,2438,Jet Airways,7,7h 30m,Economy,450,9W,9W_450_9W_353_,TRUE,13-11-2018
BLR,MAA,2018-11-22T17:00:00Z,17:00,18:20,14395,11400,2473,Jet Airways,7,5h 15m,Economy,873,9W,9W_873_9W_831_,TRUE,13-11-2018
BLR,BOM,2018-11-22T18:40:00Z,18:40,20:30,14500,11500,2478,Jet Airways,7,6h 5m,Economy,448,9W,9W_448_9W_310_,TRUE,13-11-2018
BLR,DEL,2018-11-23T02:00:00Z,2:00,4:45,4530,2730,1403,Jet Airways,2,2h 45m,Economy,814,9W,9W_814_,FALSE,13-11-2018
BLR,DEL,2018-11-23T05:45:00Z,5:45,8:35,4639,4010,308,Spicejet,9,2h 50m,Economy,136,SG,SG_136_,FALSE,13-11-2018
BLR,DEL,2018-11-23T00:40:00Z,0:40,3:25,4644,3715,658,IndiGo,4,2h 45m,Economy,2625,6E,6E_2625_,FALSE,13-11-2018
BLR,DEL,2018-11-23T01:30:00Z,1:30,4:15,4644,3715,658,IndiGo,3,2h 45m,Economy,2135,6E,6E_2135_,FALSE,13-11-2018
BLR,DEL,2018-11-23T06:00:00Z,6:00,8:45,4644,3715,658,IndiGo,2,2h 45m,Economy,2132,6E,6E_2132_,FALSE,13-11-2018
BLR,DEL,2018-11-23T04:00:00Z,4:00,6:50,4644,3715,658,IndiGo,3,2h 50m,Economy,2475,6E,6E_2475_,FALSE,13-11-2018
BLR,DEL,2018-11-23T07:10:00Z,7:10,9:55,5160,3330,1433,Jet Airways,1,2h 45m,Economy,836,9W,9W_836_,FALSE,13-11-2018
BLR,DEL,2018-11-23T08:30:00Z,8:30,11:30,5947,4956,720,IndiGo,1,3h 0m,Economy,2367,6E,6E_2367_,FALSE,13-11-2018
BLR,DEL,2018-11-23T09:35:00Z,9:35,12:30,5995,5300,374,Spicejet,9,2h 55m,Economy,192,SG,SG_192_,FALSE,13-11-2018
BLR,DEL,2018-11-23T04:55:00Z,4:55,7:35,6069,5347,569,AirAsia,9,2h 40m,Economy,2878,I5,I5_2878_,FALSE,13-11-2018
BLR,DEL,2018-11-23T08:20:00Z,8:20,11:15,6126,4250,1479,Jet Airways,7,2h 55m,Economy,824,9W,9W_824_,FALSE,13-11-2018
BLR,IDR,2018-11-23T12:40:00Z,12:40,14:30,6311,3701,2088,Jet Airways,7,18h 35m,Economy,803,9W,9W_803_9W_792_,TRUE,13-11-2018
BLR,DEL,2018-11-23T16:50:00Z,16:50,21:35,6628,5555,802,IndiGo,26,4h 45m,Economy,427_ 202,6E,6E_427_ 202_,FALSE,13-11-2018
BLR,DEL,2018-11-23T07:00:00Z,7:00,9:40,6768,6000,446,Vistara,9,2h 40m,Economy,810,UK,UK_810_,FALSE,13-11-2018
BLR,DEL,2018-11-23T11:30:00Z,11:30,14:10,6768,6000,446,Vistara,8,2h 40m,Economy,816,UK,UK_816_,FALSE,13-11-2018
BLR,DEL,2018-11-23T09:50:00Z,9:50,12:35,6768,6000,446,Vistara,9,2h 45m,Economy,812,UK,UK_812_,FALSE,13-11-2018
BLR,DEL,2018-11-23T13:00:00Z,13:00,15:50,6887,5850,766,IndiGo,28,2h 50m,Economy,2246,6E,6E_2246_,FALSE,13-11-2018
BLR,DEL,2018-11-23T18:55:00Z,18:55,21:45,6887,5850,766,IndiGo,14,2h 50m,Economy,2808,6E,6E_2808_,FALSE,13-11-2018
BLR,DEL,2018-11-23T10:05:00Z,10:05,13:00,6887,5850,766,IndiGo,31,2h 55m,Economy,2943,6E,6E_2943_,FALSE,13-11-2018
BLR,DEL,2018-11-23T20:00:00Z,20:00,22:55,6887,5850,766,IndiGo,2,2h 55m,Economy,2716,6E,6E_2716_,FALSE,13-11-2018
BLR,DEL,2018-11-23T22:20:00Z,22:20,1:10,6991,5950,770,IndiGo,29,2h 50m,Economy,2289,6E,6E_2289_,FALSE,13-11-2018
BLR,DEL,2018-11-23T23:30:00Z,23:30,2:20,6991,5950,770,IndiGo,41,2h 50m,Economy,2484,6E,6E_2484_,FALSE,13-11-2018
BLR,DEL,2018-11-23T15:35:00Z,15:35,23:40,6995,5544,386,Spicejet,9,8h 5m,Economy,568_ 126,SG,SG_568_ 126_,FALSE,13-11-2018
BLR,DEL,2018-11-23T23:25:00Z,23:25,2:10,7090,6320,617,AirAsia,7,2h 45m,Economy,722,I5,I5_722_,FALSE,13-11-2018
BLR,DEL,2018-11-23T10:00:00Z,10:00,12:45,7171,6500,399,Air India,9,2h 45m,Economy,505,AI,AI_505_,FALSE,13-11-2018
BLR,DEL,2018-11-23T13:20:00Z,13:20,16:10,7171,6500,399,Air India,9,2h 50m,Economy,501,AI,AI_501_,FALSE,13-11-2018
BLR,DEL,2018-11-23T18:30:00Z,18:30,23:05,7253,5950,1032,IndiGo,2,4h 35m,Economy,847_ 447,6E,6E_847_ 447_,FALSE,13-11-2018
BLR,DEL,2018-11-23T11:10:00Z,11:10,14:05,7281,5350,1534,Jet Airways,7,2h 55m,Economy,820,9W,9W_820_,FALSE,13-11-2018
BLR,DEL,2018-11-23T20:30:00Z,20:30,23:20,7517,6750,446,Spicejet,9,2h 50m,Economy,198,SG,SG_198_,FALSE,13-11-2018
BLR,DEL,2018-11-23T19:55:00Z,19:55,22:30,7806,5850,1559,Jet Airways,7,2h 35m,Economy,812,9W,9W_812_,FALSE,13-11-2018
BLR,DEL,2018-11-23T18:55:00Z,18:55,21:55,7806,5850,1559,Jet Airways,7,3h 0m,Economy,833,9W,9W_833_,FALSE,13-11-2018
BLR,DEL,2018-11-23T08:45:00Z,8:45,15:25,7855,6364,426,Spicejet,9,6h 40m,Economy,1063_ 124,SG,SG_1063_ 124_,FALSE,13-11-2018
BLR,DEL,2018-11-23T19:40:00Z,19:40,22:20,7923,7100,501,Vistara,2,2h 40m,Economy,818,UK,UK_818_,FALSE,13-11-2018
BLR,DEL,2018-11-23T21:10:00Z,21:10,0:05,7923,7100,501,Vistara,9,2h 55m,Economy,814,UK,UK_814_,FALSE,13-11-2018
BLR,DEL,2018-11-23T18:25:00Z,18:25,21:20,8041,6950,820,IndiGo,8,2h 55m,Economy,2783,6E,6E_2783_,FALSE,13-11-2018
BLR,HYD,2018-11-23T08:15:00Z,8:15,9:15,8320,7300,512,Air India,9,4h 0m,Economy,516,AI,AI_516_AI_543_,FALSE,13-11-2018
BLR,DEL,2018-11-23T18:30:00Z,18:30,23:05,8464,7103,1090,IndiGo,2,4h 35m,Economy,847_ 633,6E,6E_847_ 633_,FALSE,13-11-2018
BLR,IDR,2018-11-23T12:40:00Z,12:40,14:30,8709,5985,2202,Jet Airways,4,10h 15m,Economy,803,9W,9W_803_9W_794_,FALSE,13-11-2018
BLR,DEL,2018-11-23T05:15:00Z,5:15,10:00,8808,7431,1106,IndiGo,13,4h 45m,Economy,602_ 846,6E,6E_602_ 846_,FALSE,13-11-2018
BLR,DEL,2018-11-23T17:00:00Z,17:00,19:45,9061,8300,489,Air India,5,2h 45m,Economy,503,AI,AI_503_,FALSE,13-11-2018
BLR,AMD,2018-11-23T06:40:00Z,6:40,8:40,9326,8250,704,Vistara,5,5h 55m,Economy,923,UK,UK_923_UK_976_,FALSE,13-11-2018
BLR,AMD,2018-11-23T06:40:00Z,6:40,8:40,9326,8250,704,Vistara,5,27h 45m,Economy,923,UK,UK_923_UK_946_,TRUE,13-11-2018
BLR,PNQ,2018-11-23T02:10:00Z,2:10,3:40,9355,6600,2233,Jet Airways,7,5h 10m,Economy,776,9W,9W_776_9W_364_,FALSE,13-11-2018
BLR,PNQ,2018-11-23T02:10:00Z,2:10,3:40,9355,6600,2233,Jet Airways,7,11h 15m,Economy,776,9W,9W_776_9W_366_,TRUE,13-11-2018
BLR,GAU,2018-11-23T10:00:00Z,10:00,13:00,9528,6165,2841,Jet Airways,7,11h 15m,Economy,659,9W,9W_659_9W_722_,TRUE,13-11-2018
BLR,AMD,2018-11-23T06:40:00Z,6:40,8:40,9536,8450,714,Vistara,5,15h 15m,Economy,923,UK,UK_923_UK_966_,TRUE,13-11-2018
BLR,BBI,2018-11-23T09:30:00Z,9:30,11:15,9712,8850,590,Air India,9,14h 15m,Economy,738,AI,AI_738_AI_474_,TRUE,13-11-2018
BLR,COK,2018-11-23T06:55:00Z,6:55,8:15,9717,8700,509,Air India,9,6h 25m,Economy,9505,AI,AI_9505_AI_511_,FALSE,13-11-2018
BLR,COK,2018-11-23T06:55:00Z,6:55,8:15,9717,8700,509,Air India,9,16h 25m,Economy,9505,AI,AI_9505_AI_47_,TRUE,13-11-2018
BLR,HYD,2018-11-23T08:15:00Z,8:15,9:15,9826,8250,560,Air India,9,14h 55m,Economy,516,AI,AI_516_AI_127_,TRUE,13-11-2018
BLR,HYD,2018-11-23T17:00:00Z,17:00,18:05,10000,8900,592,Air India,9,6h 10m,Economy,977,AI,AI_977_AI_127_,FALSE,13-11-2018
BLR,HYD,2018-11-23T08:15:00Z,8:15,9:15,10036,8450,570,Air India,9,10h 15m,Economy,516,AI,AI_516_AI_541_,TRUE,13-11-2018
BLR,DEL,2018-11-23T17:45:00Z,17:45,20:45,10116,8050,1669,Jet Airways,7,3h 0m,Economy,816,9W,9W_816_,FALSE,13-11-2018
BLR,VGA,2018-11-23T10:30:00Z,10:30,11:45,10478,9650,556,Air India,3,10h 55m,Economy,9540,AI,AI_9540_AI_840_,TRUE,13-11-2018
BLR,AMD,2018-11-23T17:30:00Z,17:30,19:35,10481,9350,759,Vistara,1,16h 55m,Economy,925,UK,UK_925_UK_946_,FALSE,13-11-2018
BLR,AMD,2018-11-23T17:30:00Z,17:30,19:35,10481,9350,759,Vistara,1,19h 5m,Economy,925,UK,UK_925_UK_976_,FALSE,13-11-2018
BLR,DEL,2018-11-23T21:10:00Z,21:10,23:55,10583,9750,561,Air India,8,2h 45m,Economy,173,AI,AI_173_,FALSE,13-11-2018
BLR,AMD,2018-11-23T17:30:00Z,17:30,19:35,10691,9550,769,Vistara,1,4h 25m,Economy,925,UK,UK_925_UK_966_,FALSE,13-11-2018
BLR,BOM,2018-11-23T08:00:00Z,8:00,9:50,10825,8000,2303,Jet Airways,7,10h 25m,Economy,482,9W,9W_482_9W_305_,TRUE,13-11-2018
BLR,BOM,2018-11-23T14:05:00Z,14:05,15:45,10825,8000,2303,Jet Airways,7,10h 40m,Economy,444,9W,9W_444_9W_310_,TRUE,13-11-2018
BLR,BOM,2018-11-23T07:00:00Z,7:00,8:40,10825,8000,2303,Jet Airways,7,11h 25m,Economy,478,9W,9W_478_9W_305_,TRUE,13-11-2018
BLR,BOM,2018-11-23T05:45:00Z,5:45,7:25,10825,8000,2303,Jet Airways,7,12h 40m,Economy,410,9W,9W_410_9W_305_,TRUE,13-11-2018
BLR,BOM,2018-11-23T14:05:00Z,14:05,15:45,10825,8000,2303,Jet Airways,7,15h 0m,Economy,444,9W,9W_444_9W_339_,TRUE,13-11-2018
BLR,BOM,2018-11-23T08:55:00Z,8:55,10:55,10825,8000,2303,Jet Airways,7,15h 50m,Economy,412,9W,9W_412_9W_310_,TRUE,13-11-2018
BLR,BOM,2018-11-23T06:45:00Z,6:45,8:25,11287,10350,665,Air India,9,5h 30m,Economy,640,AI,AI_640_AI_809_,TRUE,13-11-2018
BLR,PNQ,2018-11-23T05:35:00Z,5:35,7:10,11350,8500,2328,Jet Airways,6,4h 20m,Economy,922,9W,9W_922_9W_371_,FALSE,13-11-2018
BLR,PNQ,2018-11-23T02:10:00Z,2:10,3:40,11350,8500,2328,Jet Airways,7,7h 45m,Economy,776,9W,9W_776_9W_371_,TRUE,13-11-2018
BLR,PNQ,2018-11-23T05:35:00Z,5:35,7:10,11350,8500,2328,Jet Airways,6,7h 50m,Economy,922,9W,9W_922_9W_366_,TRUE,13-11-2018
BLR,BOM,2018-11-23T08:55:00Z,8:55,10:55,11350,8500,2328,Jet Airways,7,10h 15m,Economy,412,9W,9W_412_9W_353_,TRUE,13-11-2018
BLR,BOM,2018-11-23T08:00:00Z,8:00,9:50,11350,8500,2328,Jet Airways,7,11h 10m,Economy,482,9W,9W_482_9W_353_,TRUE,13-11-2018
BLR,BOM,2018-11-23T08:55:00Z,8:55,10:55,11350,8500,2328,Jet Airways,1,11h 15m,Economy,412,9W,9W_412_9W_311_,TRUE,13-11-2018
BLR,BOM,2018-11-23T07:00:00Z,7:00,8:40,11350,8500,2328,Jet Airways,7,12h 10m,Economy,478,9W,9W_478_9W_353_,TRUE,13-11-2018
BLR,BOM,2018-11-23T08:00:00Z,8:00,9:50,11350,8500,2328,Jet Airways,5,12h 10m,Economy,482,9W,9W_482_9W_311_,TRUE,13-11-2018
BLR,BOM,2018-11-23T07:00:00Z,7:00,8:40,11350,8500,2328,Jet Airways,1,13h 10m,Economy,478,9W,9W_478_9W_311_,TRUE,13-11-2018
BLR,BOM,2018-11-23T05:45:00Z,5:45,7:25,11350,8500,2328,Jet Airways,7,13h 25m,Economy,410,9W,9W_410_9W_353_,TRUE,13-11-2018
BLR,BOM,2018-11-23T08:55:00Z,8:55,10:55,11350,8500,2328,Jet Airways,7,14h 5m,Economy,412,9W,9W_412_9W_361_,TRUE,13-11-2018
BLR,BOM,2018-11-23T05:45:00Z,5:45,7:25,11350,8500,2328,Jet Airways,5,14h 25m,Economy,410,9W,9W_410_9W_311_,TRUE,13-11-2018
BLR,BOM,2018-11-23T08:00:00Z,8:00,9:50,11350,8500,2328,Jet Airways,7,15h 0m,Economy,482,9W,9W_482_9W_361_,TRUE,13-11-2018
BLR,BBI,2018-11-23T09:30:00Z,9:30,11:15,11707,10750,685,Air India,9,6h 50m,Economy,738,AI,AI_738_AI_76_,TRUE,13-11-2018
BLR,MAA,2018-11-23T09:00:00Z,9:00,10:05,12505,9600,2383,Jet Airways,7,5h 25m,Economy,871,9W,9W_871_9W_740_,TRUE,13-11-2018
BLR,MAA,2018-11-23T08:25:00Z,8:25,9:25,12505,9600,2383,Jet Airways,7,6h 0m,Economy,783,9W,9W_783_9W_740_,TRUE,13-11-2018
BLR,MAA,2018-11-23T07:00:00Z,7:00,7:55,12505,9600,2383,Jet Airways,7,7h 25m,Economy,849,9W,9W_849_9W_740_,TRUE,13-11-2018
BLR,CCU,2018-11-23T05:50:00Z,5:50,8:20,12547,11550,725,Air India,9,6h 30m,Economy,776,AI,AI_776_AI_21_,TRUE,13-11-2018
BLR,VTZ,2018-11-23T10:30:00Z,10:30,13:20,12788,11850,666,Air India,4,7h 15m,Economy,9540,AI,AI_9540_AI_488_,TRUE,13-11-2018
BLR,BOM,2018-11-23T05:45:00Z,5:45,7:25,12925,10000,2403,Jet Airways,7,4h 40m,Economy,410,9W,9W_410_9W_333_,TRUE,13-11-2018
BLR,BOM,2018-11-23T05:45:00Z,5:45,7:25,12925,10000,2403,Jet Airways,7,5h 0m,Economy,410,9W,9W_410_9W_355_,TRUE,13-11-2018
BLR,BOM,2018-11-23T08:00:00Z,8:00,9:50,12925,10000,2403,Jet Airways,7,5h 15m,Economy,482,9W,9W_482_9W_307_,TRUE,13-11-2018
BLR,BOM,2018-11-23T07:00:00Z,7:00,8:40,12925,10000,2403,Jet Airways,7,5h 25m,Economy,478,9W,9W_478_9W_331_,TRUE,13-11-2018
BLR,BOM,2018-11-23T05:45:00Z,5:45,7:25,12925,10000,2403,Jet Airways,7,5h 40m,Economy,410,9W,9W_410_9W_839_,TRUE,13-11-2018
BLR,BDQ,2018-11-23T05:50:00Z,5:50,8:00,12925,10000,2403,Jet Airways,7,6h 10m,Economy,320,9W,9W_320_9W_986_,TRUE,13-11-2018
BLR,BOM,2018-11-23T07:00:00Z,7:00,8:40,12925,10000,2403,Jet Airways,7,6h 15m,Economy,478,9W,9W_478_9W_307_,TRUE,13-11-2018
BLR,BOM,2018-11-23T22:50:00Z,22:50,0:45,12925,10000,2403,Jet Airways,5,6h 15m,Economy,393,9W,9W_393_9W_339_,FALSE,13-11-2018
BLR,BOM,2018-11-23T08:55:00Z,8:55,10:55,12925,10000,2403,Jet Airways,7,6h 20m,Economy,412,9W,9W_412_9W_351_,TRUE,13-11-2018
BLR,BOM,2018-11-23T05:45:00Z,5:45,7:25,12925,10000,2403,Jet Airways,7,6h 40m,Economy,410,9W,9W_410_9W_331_,TRUE,13-11-2018
BLR,BOM,2018-11-23T11:40:00Z,11:40,13:35,12925,10000,2403,Jet Airways,7,6h 45m,Economy,450,9W,9W_450_9W_305_,TRUE,13-11-2018
BLR,BOM,2018-11-23T08:00:00Z,8:00,9:50,12925,10000,2403,Jet Airways,7,7h 15m,Economy,482,9W,9W_482_9W_351_,TRUE,13-11-2018
BLR,BOM,2018-11-23T05:45:00Z,5:45,7:25,12925,10000,2403,Jet Airways,7,7h 30m,Economy,410,9W,9W_410_9W_307_,TRUE,13-11-2018
BLR,BOM,2018-11-23T14:05:00Z,14:05,15:45,13660,10700,2438,Jet Airways,7,5h 5m,Economy,444,9W,9W_444_9W_353_,FALSE,13-11-2018
BLR,BOM,2018-11-23T14:05:00Z,14:05,15:45,13660,10700,2438,Jet Airways,7,6h 5m,Economy,444,9W,9W_444_9W_311_,TRUE,13-11-2018
BLR,BOM,2018-11-23T14:05:00Z,14:05,15:45,13660,10700,2438,Jet Airways,6,7h 15m,Economy,444,9W,9W_444_9W_309_,TRUE,13-11-2018
BLR,BOM,2018-11-23T11:40:00Z,11:40,13:35,13660,10700,2438,Jet Airways,7,7h 30m,Economy,450,9W,9W_450_9W_353_,TRUE,13-11-2018
BLR,BOM,2018-11-23T17:25:00Z,17:25,19:00,14279,13200,807,Air India,9,5h 50m,Economy,608,AI,AI_608_AI_101_,TRUE,13-11-2018
BLR,BOM,2018-11-23T21:25:00Z,21:25,23:10,14500,11500,2478,Jet Airways,7,7h 40m,Economy,449,9W,9W_449_9W_339_,TRUE,13-11-2018
BLR,BOM,2018-11-23T16:55:00Z,16:55,18:55,15235,12200,2513,Jet Airways,7,6h 5m,Economy,416,9W,9W_416_9W_361_,TRUE,13-11-2018
BLR,MAA,2018-11-23T17:00:00Z,17:00,18:20,17912,14750,2640,Jet Airways,7,5h 15m,Economy,873,9W,9W_873_9W_831_,TRUE,13-11-2018
BLR,BOM,2018-11-23T18:40:00Z,18:40,20:30,22270,18900,2848,Jet Airways,7,6h 5m,Economy,448,9W,9W_448_9W_310_,TRUE,13-11-2018
BLR,PNQ,2018-11-23T21:40:00Z,21:40,23:10,24199,20737,2940,Jet Airways,7,4h 20m,Economy,774,9W,9W_774_9W_604_,TRUE,13-11-2018
BLR,DEL,2018-11-24T22:20:00Z,22:20,1:10,3579,2700,608,IndiGo,12,2h 50m,Economy,2289,6E,6E_2289_,FALSE,13-11-2018
BLR,DEL,2018-11-24T23:25:00Z,23:25,2:10,3784,3170,461,AirAsia,4,2h 45m,Economy,722,I5,I5_722_,FALSE,13-11-2018
BLR,DEL,2018-11-24T21:20:00Z,21:20,0:15,3925,3030,624,IndiGo,26,2h 55m,Economy,2305,6E,6E_2305_,FALSE,13-11-2018
BLR,DEL,2018-11-24T23:30:00Z,23:30,2:20,4318,3405,642,IndiGo,15,2h 50m,Economy,2484,6E,6E_2484_,FALSE,13-11-2018
BLR,DEL,2018-11-24T20:00:00Z,20:00,22:55,4377,3460,646,IndiGo,4,2h 55m,Economy,2716,6E,6E_2716_,FALSE,13-11-2018
BLR,DEL,2018-11-24T11:20:00Z,11:20,15:25,4696,3715,710,IndiGo,7,4h 5m,Economy,2065,6E,6E_2065_,FALSE,13-11-2018
BLR,DEL,2018-11-24T00:40:00Z,0:40,3:25,4944,4001,672,IndiGo,11,2h 45m,Economy,2625,6E,6E_2625_,FALSE,13-11-2018
BLR,DEL,2018-11-24T01:30:00Z,1:30,4:15,4944,4001,672,IndiGo,9,2h 45m,Economy,2135,6E,6E_2135_,FALSE,13-11-2018
BLR,DEL,2018-11-24T06:00:00Z,6:00,8:45,4944,4001,672,IndiGo,17,2h 45m,Economy,2132,6E,6E_2132_,FALSE,13-11-2018
BLR,DEL,2018-11-24T04:00:00Z,4:00,6:50,4944,4001,672,IndiGo,1,2h 50m,Economy,2475,6E,6E_2475_,FALSE,13-11-2018
BLR,DEL,2018-11-24T19:55:00Z,19:55,22:35,5160,3330,1433,Jet Airways,2,2h 40m,Economy,812,9W,9W_812_,FALSE,13-11-2018
BLR,DEL,2018-11-24T05:45:00Z,5:45,8:35,5259,4600,338,Spicejet,9,2h 50m,Economy,136,SG,SG_136_,FALSE,13-11-2018
BLR,DEL,2018-11-24T20:30:00Z,20:30,23:20,5259,4600,338,Spicejet,9,2h 50m,Economy,198,SG,SG_198_,FALSE,13-11-2018
BLR,DEL,2018-11-24T02:00:00Z,2:00,4:45,6126,4250,1479,Jet Airways,7,2h 45m,Economy,814,9W,9W_814_,FALSE,13-11-2018
BLR,DEL,2018-11-24T07:10:00Z,7:10,9:55,6126,4250,1479,Jet Airways,7,2h 45m,Economy,836,9W,9W_836_,FALSE,13-11-2018
BLR,DEL,2018-11-24T08:20:00Z,8:20,11:15,6126,4250,1479,Jet Airways,7,2h 55m,Economy,824,9W,9W_824_,FALSE,13-11-2018
BLR,DEL,2018-11-24T08:30:00Z,8:30,11:30,6361,5350,740,IndiGo,2,3h 0m,Economy,2367,6E,6E_2367_,FALSE,13-11-2018
BLR,DEL,2018-11-24T11:30:00Z,11:30,14:10,6768,6000,446,Vistara,1,2h 40m,Economy,816,UK,UK_816_,FALSE,13-11-2018
BLR,DEL,2018-11-24T19:40:00Z,19:40,22:20,6768,6000,446,Vistara,9,2h 40m,Economy,818,UK,UK_818_,FALSE,13-11-2018
BLR,DEL,2018-11-24T21:10:00Z,21:10,0:05,6768,6000,446,Vistara,9,2h 55m,Economy,814,UK,UK_814_,FALSE,13-11-2018
BLR,DEL,2018-11-24T10:30:00Z,10:30,13:20,6887,5850,766,IndiGo,55,2h 50m,Economy,2108,6E,6E_2108_,FALSE,13-11-2018
BLR,DEL,2018-11-24T18:55:00Z,18:55,21:45,6887,5850,766,IndiGo,79,2h 50m,Economy,2808,6E,6E_2808_,FALSE,13-11-2018
BLR,DEL,2018-11-24T09:35:00Z,9:35,12:30,6887,6150,416,Spicejet,9,2h 55m,Economy,192,SG,SG_192_,FALSE,13-11-2018
BLR,DEL,2018-11-24T18:25:00Z,18:25,21:20,6887,5850,766,IndiGo,42,2h 55m,Economy,2783,6E,6E_2783_,FALSE,13-11-2018
BLR,DEL,2018-11-24T07:00:00Z,7:00,9:40,6978,6200,456,Vistara,9,2h 40m,Economy,810,UK,UK_810_,FALSE,13-11-2018
BLR,DEL,2018-11-24T09:50:00Z,9:50,12:35,6978,6200,456,Vistara,6,2h 45m,Economy,812,UK,UK_812_,FALSE,13-11-2018
BLR,DEL,2018-11-24T15:35:00Z,15:35,23:40,6995,5544,386,Spicejet,9,8h 5m,Economy,568_ 126,SG,SG_568_ 126_,FALSE,13-11-2018
BLR,DEL,2018-11-24T06:10:00Z,6:10,8:55,7171,6500,399,Air India,9,2h 45m,Economy,804,AI,AI_804_,FALSE,13-11-2018
BLR,DEL,2018-11-24T13:20:00Z,13:20,16:10,7171,6500,399,Air India,9,2h 50m,Economy,501,AI,AI_501_,FALSE,13-11-2018
BLR,DEL,2018-11-24T18:30:00Z,18:30,23:05,7253,5950,1032,IndiGo,3,4h 35m,Economy,847_ 447,6E,6E_847_ 447_,FALSE,13-11-2018
BLR,DEL,2018-11-24T11:10:00Z,11:10,14:05,7281,5350,1534,Jet Airways,7,2h 55m,Economy,820,9W,9W_820_,FALSE,13-11-2018
BLR,DEL,2018-11-24T17:45:00Z,17:45,20:45,7281,5350,1534,Jet Airways,7,3h 0m,Economy,816,9W,9W_816_,FALSE,13-11-2018
BLR,DEL,2018-11-24T18:55:00Z,18:55,21:55,7281,5350,1534,Jet Airways,7,3h 0m,Economy,833,9W,9W_833_,FALSE,13-11-2018
BLR,IDR,2018-11-24T12:40:00Z,12:40,14:30,7554,4885,2147,Jet Airways,7,18h 35m,Economy,803,9W,9W_803_9W_792_,TRUE,13-11-2018
BLR,DEL,2018-11-24T18:30:00Z,18:30,23:05,7779,6450,1058,IndiGo,5,4h 35m,Economy,847_ 633,6E,6E_847_ 633_,FALSE,13-11-2018
BLR,DEL,2018-11-24T16:15:00Z,16:15,20:35,7807,6478,1058,IndiGo,2,4h 20m,Economy,466_ 595,6E,6E_466_ 595_,FALSE,13-11-2018
BLR,DEL,2018-11-24T21:10:00Z,21:10,23:55,8011,7300,439,Air India,6,2h 45m,Economy,173,AI,AI_173_,FALSE,13-11-2018
BLR,DEL,2018-11-24T13:00:00Z,13:00,15:50,8041,6950,820,IndiGo,2,2h 50m,Economy,2246,6E,6E_2246_,FALSE,13-11-2018
